0.691094,0.920499,0.691478,255,0,0,255,Hong Kong
0.623223,0.916284,0.748040,255,0,0,255,Chongqing
0.681920,0.925547,0.689249,255,0,0,255,Macau
0.676834,0.844613,0.816183,255,0,0,255,Tianjin
0.673220,0.844462,0.818341,255,0,0,255,Tianjin
0.644278,0.933137,0.703903,255,0,0,255,Guangxi
0.640837,0.934789,0.702790,255,0,0,255,Guangxi
0.637987,0.934691,0.704947,255,0,0,255,Guangxi
0.723784,0.864153,0.759447,255,0,0,255,Shanghai
0.725661,0.861220,0.761910,255,0,0,255,Shanghai
0.730118,0.860738,0.758676,255,0,0,255,Shanghai
0.587744,0.976924,0.621839,255,0,0,255,Bangkok
0.588533,0.976297,0.623705,255,0,0,255,Bangkok
0.704481,0.764311,0.871923,255,0,0,255,Heilongjiang
0.709216,0.864483,0.770889,255,0,0,255,Jiangsu
0.671019,0.842994,0.821104,255,0,0,255,Beijing
0.674113,0.843339,0.819066,255,0,0,255,Beijing
0.674349,0.841161,0.821266,255,0,0,255,Beijing
0.674895,0.842579,0.819455,255,0,0,255,Beijing
0.667493,0.850173,0.815158,255,0,0,255,Hebei
0.668397,0.889928,0.763815,255,0,0,255,Hubei
0.667447,0.890537,0.763519,255,0,0,255,Hubei
0.669466,0.890468,0.762329,255,0,0,255,Hubei
0.671601,0.890694,0.760598,255,0,0,255,Hubei
0.673095,0.890905,0.759289,255,0,0,255,Hubei
0.671723,0.890047,0.761486,255,0,0,255,Hubei
0.671325,0.887925,0.764881,255,0,0,255,Hubei
0.670360,0.886159,0.768064,255,0,0,255,Hubei
0.668769,0.887572,0.767030,255,0,0,255,Hubei
0.665135,0.888688,0.767678,255,0,0,255,Hubei
0.663364,0.887057,0.771107,255,0,0,255,Hubei
0.663475,0.886820,0.771379,255,0,0,255,Hubei
0.662426,0.885128,0.774397,255,0,0,255,Hubei
0.660627,0.884544,0.776270,255,0,0,255,Hubei
0.662554,0.882782,0.777586,255,0,0,255,Hubei
0.662296,0.881189,0.779921,255,0,0,255,Hubei
0.660840,0.879503,0.783034,255,0,0,255,Hubei
0.660625,0.879719,0.782866,255,0,0,255,Hubei
0.660376,0.881011,0.781265,255,0,0,255,Hubei
0.662309,0.881744,0.779154,255,0,0,255,Hubei
0.662060,0.882368,0.778444,255,0,0,255,Hubei
0.658884,0.881883,0.780929,255,0,0,255,Hubei
