0.193755,0.089081,0.357417,255,255,255,255,node=0
0.199499,0.085287,0.357687,255,255,255,255,node=1
0.205082,0.0817,0.35836,255,255,255,255,node=2
0.2105,0.078314,0.359434,255,255,255,255,node=3
0.215746,0.075122,0.36091,255,255,255,255,node=4
0.220815,0.072116,0.362788,255,255,255,255,node=5
0.225702,0.069291,0.365067,255,255,255,255,node=6
0.230403,0.066638,0.367749,255,255,255,255,node=7
0.23487,0.064176,0.37081,255,255,255,255,node=8
0.239053,0.06192,0.374229,255,255,255,255,node=9
0.242949,0.059863,0.378004,255,255,255,255,node=10
0.246553,0.057997,0.382137,255,255,255,255,node=11
0.249861,0.056316,0.386628,255,255,255,255,node=12
0.25287,0.054811,0.391475,255,255,255,255,node=13
0.255576,0.053479,0.396679,255,255,255,255,node=14
0.25795,0.052326,0.402189,255,255,255,255,node=15
0.259963,0.051359,0.407951,255,255,255,255,node=16
0.261614,0.050575,0.413966,255,255,255,255,node=17
0.2629,0.049968,0.420234,255,255,255,255,node=18
0.263819,0.049538,0.426756,255,255,255,255,node=19
0.264371,0.04928,0.433529,255,255,255,255,node=20
0.264555,0.049194,0.440556,255,255,255,255,node=21
0.264555,0.049194,0.45186,255,255,255,255,node=22
0.264341,0.049294,0.458726,255,255,255,255,node=23
0.263763,0.049564,0.465364,255,255,255,255,node=24
0.262823,0.050004,0.471773,255,255,255,255,node=25
0.261522,0.050618,0.477955,255,255,255,255,node=26
0.25986,0.051409,0.483908,255,255,255,255,node=27
0.25784,0.052379,0.489633,255,255,255,255,node=28
0.255463,0.053534,0.49513,255,255,255,255,node=29
0.252761,0.054865,0.500337,255,255,255,255,node=30
0.249763,0.056365,0.505192,255,255,255,255,node=31
0.246473,0.058038,0.509695,255,255,255,255,node=32
0.242893,0.059893,0.513844,255,255,255,255,node=33
0.239027,0.061934,0.517643,255,255,255,255,node=34
0.234881,0.064169,0.521088,255,255,255,255,node=35
0.230458,0.066607,0.524182,255,255,255,255,node=36
0.225813,0.069227,0.526891,255,255,255,255,node=37
0.221001,0.072008,0.529183,255,255,255,255,node=38
0.216026,0.074954,0.531059,255,255,255,255,node=39
0.210892,0.078073,0.532517,255,255,255,255,node=40
0.205604,0.08137,0.533559,255,255,255,255,node=41
0.200167,0.084852,0.534184,255,255,255,255,node=42
0.194586,0.088525,0.534393,255,255,255,255,node=43
0.153262,0.119118,0.534393,255,255,255,255,node=44
0.153262,0.119118,0.357417,255,255,255,255,node=45
0.195106,0.088179,0.51526,255,255,255,255,node=46
0.201297,0.08412,0.514855,255,255,255,255,node=47
0.207124,0.080414,0.513777,255,255,255,255,node=48
0.212572,0.077043,0.512027,255,255,255,255,node=49
0.217633,0.073994,0.509604,255,255,255,255,node=50
0.222297,0.071252,0.506509,255,255,255,255,node=51
0.226557,0.068804,0.502742,255,255,255,255,node=52
0.230403,0.066638,0.498302,255,255,255,255,node=53
0.233788,0.064766,0.493252,255,255,255,255,node=54
0.236663,0.063202,0.487654,255,255,255,255,node=55
0.239023,0.061936,0.481507,255,255,255,255,node=56
0.240862,0.06096,0.474811,255,255,255,255,node=57
0.242179,0.060267,0.467568,255,255,255,255,node=58
0.242969,0.059852,0.459776,255,255,255,255,node=59
0.243233,0.059715,0.451435,255,255,255,255,node=60
0.243233,0.059715,0.441103,255,255,255,255,node=61
0.242953,0.059861,0.432536,255,255,255,255,node=62
0.242115,0.0603,0.424549,255,255,255,255,node=63
0.24072,0.061035,0.417143,255,255,255,255,node=64
0.238771,0.062071,0.410317,255,255,255,255,node=65
0.23627,0.063415,0.404073,255,255,255,255,node=66
0.233225,0.065076,0.398409,255,255,255,255,node=67
0.229639,0.067064,0.393325,255,255,255,255,node=68
0.225577,0.069362,0.388875,255,255,255,255,node=69
0.221101,0.071949,0.385109,255,255,255,255,node=70
0.216218,0.074839,0.382027,255,255,255,255,node=71
0.210939,0.078045,0.379631,255,255,255,255,node=72
0.205272,0.08158,0.377919,255,255,255,255,node=73
0.199228,0.085463,0.376892,255,255,255,255,node=74
0.192821,0.089708,0.376549,255,255,255,255,node=75
0.172194,0.104325,0.376549,255,255,255,255,node=76
0.172194,0.104325,0.51526,255,255,255,255,node=77
0.398229,0.007496,0.357417,255,255,255,255,node=78
0.398229,0.007496,0.35936,255,255,255,255,node=79
0.396985,0.00771,0.362567,255,255,255,255,node=80
0.395934,0.007893,0.366077,255,255,255,255,node=81
0.395074,0.008044,0.36989,255,255,255,255,node=82
0.394405,0.008163,0.374005,255,255,255,255,node=83
0.393928,0.008248,0.378423,255,255,255,255,node=84
0.393641,0.0083,0.383143,255,255,255,255,node=85
0.393545,0.008317,0.388166,255,255,255,255,node=86
0.393545,0.008317,0.448689,255,255,255,255,node=87
0.393148,0.008388,0.454208,255,255,255,255,node=88
0.392239,0.008553,0.459378,255,255,255,255,node=89
0.390817,0.008815,0.464199,255,255,255,255,node=90
0.388884,0.009177,0.468669,255,255,255,255,node=91
0.386441,0.009645,0.47279,255,255,255,255,node=92
0.383489,0.010227,0.476561,255,255,255,255,node=93
0.38003,0.010931,0.479982,255,255,255,255,node=94
0.376119,0.011756,0.482997,255,255,255,255,node=95
0.371811,0.012701,0.485547,255,255,255,255,node=96
0.367108,0.013776,0.487634,255,255,255,255,node=97
0.362013,0.014992,0.489258,255,255,255,255,node=98
0.35653,0.016361,0.490417,255,255,255,255,node=99
0.350662,0.017895,0.491113,255,255,255,255,node=100
0.344414,0.019608,0.491345,255,255,255,255,node=101
0.340405,0.020752,0.491235,255,255,255,255,node=102
0.336499,0.021898,0.490909,255,255,255,255,node=103
0.332698,0.023046,0.490364,255,255,255,255,node=104
0.329001,0.024192,0.489601,255,255,255,255,node=105
0.325407,0.025336,0.488621,255,255,255,255,node=106
0.321917,0.026473,0.487422,255,255,255,255,node=107
0.318529,0.027603,0.486005,255,255,255,255,node=108
0.315294,0.028706,0.484402,255,255,255,255,node=109
0.312265,0.02976,0.482643,255,255,255,255,node=110
0.309438,0.030762,0.480728,255,255,255,255,node=111
0.306815,0.031708,0.478657,255,255,255,255,node=112
0.304393,0.032596,0.47643,255,255,255,255,node=113
0.302171,0.033422,0.474048,255,255,255,255,node=114
0.300149,0.034184,0.471509,255,255,255,255,node=115
0.298365,0.034864,0.468879,255,255,255,255,node=116
0.296857,0.035445,0.466221,255,255,255,255,node=117
0.295625,0.035923,0.463536,255,255,255,255,node=118
0.294667,0.036297,0.460824,255,255,255,255,node=119
0.293983,0.036566,0.458085,255,255,255,255,node=120
