0.257500,0.579126,0.930038,255,0,0,255,1;Stockholm
0.610067,0.883849,0.800908,255,0,0,255,17;Ningxia
0.737131,0.885995,0.711606,255,0,0,255,9;Taipei
0.588447,0.977540,0.618879,255,0,0,255,17;Bangkok
0.235812,0.870880,0.706524,255,0,0,255,4;Abu Dhabi
0.188793,0.499307,0.891344,255,0,0,255,2;London
0.652972,0.116827,0.782450,255,0,0,255,1;Arizona
0.412703,0.120769,0.813947,255,0,0,255,2;Washington D.C.
0.484568,0.128022,0.833758,255,0,0,255,1;Chicago
0.627496,0.948945,0.679423,255,0,0,255,5;Hanoi
0.850164,0.709560,0.211088,255,0,0,255,10;Canberra
0.666355,0.894239,0.758653,255,0,0,255,8802;Hubei
0.807854,0.801157,0.245972,255,0,0,255,2;South Australia
0.626136,0.973324,0.600268,255,0,0,255,1;Phnom Penh
0.413259,0.159943,0.856142,255,0,0,255,4;Ottawa
0.689388,0.922136,0.689561,255,0,0,255,14;Hong Kong
0.670485,0.843575,0.820766,255,0,0,255,3385;Beijing
0.274465,0.604894,0.933741,255,0,0,255,1;Helsinki
0.171305,0.513497,0.876533,255,0,0,255,6;Paris
0.204007,0.570455,0.896767,255,0,0,255,8;Berlin
0.402772,0.928028,0.739455,255,0,0,255,1;New Delhi
0.692856,0.148558,0.798823,255,0,0,255,2;California
0.136604,0.580449,0.833873,255,0,0,255,2;Rome
0.120120,0.475410,0.824171,255,0,0,255,1;Madrid
0.810012,0.762361,0.791649,255,0,0,255,19;Tokyo
0.623882,0.916910,0.746657,255,0,0,255,257;Chongqing
0.696110,0.853791,0.793893,255,0,0,255,205;Shandong
0.594216,0.943251,0.711309,255,0,0,255,90;Yunnan
0.649587,0.870241,0.800908,255,0,0,255,56;Shanxi
0.670339,0.849247,0.814660,255,0,0,255,96;Hebei
0.705979,0.763641,0.871572,255,0,0,255,80;Heilongjiang
0.593245,0.920603,0.753769,255,0,0,255,742;Sichuan
0.692503,0.877808,0.764960,255,0,0,255,297;Anhui
0.665451,0.909300,0.734733,255,0,0,255,388;Hunan
0.718655,0.878721,0.742405,255,0,0,255,594;Zhejiang
0.668600,0.878682,0.779596,255,0,0,255,421;Henan
0.681115,0.922614,0.696456,255,0,0,255,518;Guangdong
0.601189,0.988881,0.527490,255,0,0,255,8;Kuala Lumpur
0.723190,0.864655,0.759255,255,0,0,255,171;Shanghai
0.714848,0.795909,0.840996,255,0,0,255,17;Jilin
0.648711,0.931887,0.703368,255,0,0,255,101;Guangxi
0.658396,0.944828,0.664433,255,0,0,255,61;Hainan
0.631695,0.882470,0.793893,255,0,0,255,102;Shaanxi
0.708908,0.895509,0.723450,255,0,0,255,144;Fujian
0.650026,0.831885,0.842555,255,0,0,255,23;Inner Mongolia
0.693529,0.896794,0.734736,255,0,0,255,285;Jiangxi
0.463887,0.941188,0.732485,255,0,0,255,1;Kathmandu
0.685005,0.924448,0.688725,255,0,0,255,7;Macau
0.709668,0.863155,0.772320,255,0,0,255,202;Jiangsu
0.630253,0.926037,0.726995,255,0,0,255,29;Guizhou
0.681498,0.960760,0.431021,255,0,0,255,4;Ninxia Hui
0.749069,0.914849,0.625955,255,0,0,255,1;Manila
0.677293,0.845005,0.815498,255,0,0,255,39;Tianjin
0.274682,0.671816,0.911960,255,0,0,255,2;Moscow
0.619394,0.985391,0.511842,255,0,0,255,18;Singapore
0.738181,0.816778,0.804831,255,0,0,255,11;Seoul
0.581918,0.885395,0.807831,255,0,0,255,38;Gansu
0.705508,0.816503,0.828013,255,0,0,255,64;Liaoning
0.481568,0.872529,0.832990,255,0,0,255,18;Xinjiang
0.542259,0.905331,0.789691,255,0,0,255,9;Qinghai
0.412564,0.988580,0.560372,255,0,0,255,1;Colombo
0.257500,0.579126,0.930038,255,0,0,255,1;Stockholm
0.610067,0.883849,0.800908,255,0,0,255,22;Ningxia
0.737131,0.885995,0.711606,255,0,0,255,9;Taipei
0.588447,0.977540,0.618879,255,0,0,255,17;Bangkok
0.235812,0.870880,0.706524,255,0,0,255,5;Abu Dhabi
0.188793,0.499307,0.891344,255,0,0,255,2;London
0.652972,0.116827,0.782450,255,0,0,255,1;Arizona
0.412703,0.120769,0.813947,255,0,0,255,2;Washington D.C.
0.484568,0.128022,0.833758,255,0,0,255,1;Chicago
0.386063,0.148661,0.837015,255,0,0,255,1;Massachusetts
0.627496,0.948945,0.679423,255,0,0,255,6;Hanoi
0.850164,0.709560,0.211088,255,0,0,255,10;Canberra
0.666355,0.894239,0.758653,255,0,0,255,10905;Hubei
0.807854,0.801157,0.245972,255,0,0,255,2;South Australia
0.626136,0.973324,0.600268,255,0,0,255,1;Phnom Penh
0.413259,0.159943,0.856142,255,0,0,255,4;Ottawa
0.689388,0.922136,0.689561,255,0,0,255,15;Hong Kong
0.670485,0.843575,0.820766,255,0,0,255,4001;Beijing
0.274465,0.604894,0.933741,255,0,0,255,1;Helsinki
0.171305,0.513497,0.876533,255,0,0,255,6;Paris
0.204007,0.570455,0.896767,255,0,0,255,10;Berlin
0.402772,0.928028,0.739455,255,0,0,255,2;New Delhi
0.692856,0.148558,0.798823,255,0,0,255,3;California
0.136604,0.580449,0.833873,255,0,0,255,2;Rome
0.120120,0.475410,0.824171,255,0,0,255,1;Madrid
0.810012,0.762361,0.791649,255,0,0,255,19;Tokyo
0.623882,0.916910,0.746657,255,0,0,255,295;Chongqing
0.696110,0.853791,0.793893,255,0,0,255,229;Shandong
0.594216,0.943251,0.711309,255,0,0,255,104;Yunnan
0.649587,0.870241,0.800908,255,0,0,255,66;Shanxi
0.670339,0.849247,0.814660,255,0,0,255,104;Hebei
0.705979,0.763641,0.871572,255,0,0,255,95;Heilongjiang
0.593245,0.920603,0.753769,255,0,0,255,766;Sichuan
0.692503,0.877808,0.764960,255,0,0,255,340;Anhui
0.665451,0.909300,0.734733,255,0,0,255,462;Hunan
0.718655,0.878721,0.742405,255,0,0,255,656;Zhejiang
0.668600,0.878682,0.779596,255,0,0,255,492;Henan
0.681115,0.922614,0.696456,255,0,0,255,615;Guangdong
0.601189,0.988881,0.527490,255,0,0,255,8;Kuala Lumpur
0.723190,0.864655,0.759255,255,0,0,255,187;Shanghai
0.714848,0.795909,0.840996,255,0,0,255,23;Jilin
0.648711,0.931887,0.703368,255,0,0,255,112;Guangxi
0.658396,0.944828,0.664433,255,0,0,255,67;Hainan
0.631695,0.882470,0.793893,255,0,0,255,117;Shaanxi
0.708908,0.895509,0.723450,255,0,0,255,159;Fujian
0.650026,0.831885,0.842555,255,0,0,255,27;Inner Mongolia
0.693529,0.896794,0.734736,255,0,0,255,332;Jiangxi
0.463887,0.941188,0.732485,255,0,0,255,1;Kathmandu
0.685005,0.924448,0.688725,255,0,0,255,8;Macau
0.709668,0.863155,0.772320,255,0,0,255,236;Jiangsu
0.630253,0.926037,0.726995,255,0,0,255,38;Guizhou
0.681498,0.960760,0.431021,255,0,0,255,4;Ninxia Hui
0.749069,0.914849,0.625955,255,0,0,255,2;Manila
0.677293,0.845005,0.815498,255,0,0,255,46;Tianjin
0.274682,0.671816,0.911960,255,0,0,255,2;Moscow
0.619394,0.985391,0.511842,255,0,0,255,18;Singapore
0.738181,0.816778,0.804831,255,0,0,255,14;Seoul
0.581918,0.885395,0.807831,255,0,0,255,49;Gansu
0.705508,0.816503,0.828013,255,0,0,255,70;Liaoning
0.481568,0.872529,0.832990,255,0,0,255,21;Xinjiang
0.542259,0.905331,0.789691,255,0,0,255,11;Qinghai
0.412564,0.988580,0.560372,255,0,0,255,1;Colombo
0.257500,0.579126,0.930038,255,0,0,255,1;Stockholm
0.610067,0.883849,0.800908,255,0,0,255,24;Ningxia
0.737131,0.885995,0.711606,255,0,0,255,9;Taipei
0.588447,0.977540,0.618879,255,0,0,255,17;Bangkok
0.235812,0.870880,0.706524,255,0,0,255,5;Abu Dhabi
0.188793,0.499307,0.891344,255,0,0,255,2;London
0.652972,0.116827,0.782450,255,0,0,255,1;Arizona
0.412703,0.120769,0.813947,255,0,0,255,2;Washington D.C.
0.484568,0.128022,0.833758,255,0,0,255,1;Chicago
0.386063,0.148661,0.837015,255,0,0,255,1;Massachusetts
0.627496,0.948945,0.679423,255,0,0,255,7;Hanoi
0.850164,0.709560,0.211088,255,0,0,255,10;Canberra
0.666355,0.894239,0.758653,255,0,0,255,13250;Hubei
0.807854,0.801157,0.245972,255,0,0,255,2;South Australia
0.626136,0.973324,0.600268,255,0,0,255,1;Phnom Penh
0.413259,0.159943,0.856142,255,0,0,255,4;Ottawa
0.689388,0.922136,0.689561,255,0,0,255,15;Hong Kong
0.670485,0.843575,0.820766,255,0,0,255,4775;Beijing
0.274465,0.604894,0.933741,255,0,0,255,1;Helsinki
0.171305,0.513497,0.876533,255,0,0,255,6;Paris
0.204007,0.570455,0.896767,255,0,0,255,12;Berlin
0.402772,0.928028,0.739455,255,0,0,255,3;New Delhi
0.692856,0.148558,0.798823,255,0,0,255,5;California
0.136604,0.580449,0.833873,255,0,0,255,2;Rome
0.120120,0.475410,0.824171,255,0,0,255,1;Madrid
0.810012,0.762361,0.791649,255,0,0,255,19;Tokyo
0.623882,0.916910,0.746657,255,0,0,255,332;Chongqing
0.696110,0.853791,0.793893,255,0,0,255,258;Shandong
0.594216,0.943251,0.711309,255,0,0,255,113;Yunnan
0.649587,0.870241,0.800908,255,0,0,255,74;Shanxi
0.670339,0.849247,0.814660,255,0,0,255,126;Hebei
0.705979,0.763641,0.871572,255,0,0,255,118;Heilongjiang
0.593245,0.920603,0.753769,255,0,0,255,789;Sichuan
0.692503,0.877808,0.764960,255,0,0,255,408;Anhui
0.665451,0.909300,0.734733,255,0,0,255,520;Hunan
0.718655,0.878721,0.742405,255,0,0,255,719;Zhejiang
0.668600,0.878682,0.779596,255,0,0,255,565;Henan
0.681115,0.922614,0.696456,255,0,0,255,708;Guangdong
0.601189,0.988881,0.527490,255,0,0,255,8;Kuala Lumpur
0.723190,0.864655,0.759255,255,0,0,255,202;Shanghai
0.714848,0.795909,0.840996,255,0,0,255,31;Jilin
0.648711,0.931887,0.703368,255,0,0,255,128;Guangxi
0.658396,0.944828,0.664433,255,0,0,255,71;Hainan
0.631695,0.882470,0.793893,255,0,0,255,129;Shaanxi
0.708908,0.895509,0.723450,255,0,0,255,179;Fujian
0.650026,0.831885,0.842555,255,0,0,255,34;Inner Mongolia
0.693529,0.896794,0.734736,255,0,0,255,391;Jiangxi
0.463887,0.941188,0.732485,255,0,0,255,1;Kathmandu
0.685005,0.924448,0.688725,255,0,0,255,8;Macau
0.709668,0.863155,0.772320,255,0,0,255,271;Jiangsu
0.630253,0.926037,0.726995,255,0,0,255,46;Guizhou
0.681498,0.960760,0.431021,255,0,0,255,4;Ninxia Hui
0.749069,0.914849,0.625955,255,0,0,255,2;Manila
0.677293,0.845005,0.815498,255,0,0,255,58;Tianjin
0.274682,0.671816,0.911960,255,0,0,255,2;Moscow
0.619394,0.985391,0.511842,255,0,0,255,18;Singapore
0.738181,0.816778,0.804831,255,0,0,255,14;Seoul
0.581918,0.885395,0.807831,255,0,0,255,53;Gansu
0.705508,0.816503,0.828013,255,0,0,255,74;Liaoning
0.481568,0.872529,0.832990,255,0,0,255,24;Xinjiang
0.542259,0.905331,0.789691,255,0,0,255,13;Qinghai
0.412564,0.988580,0.560372,255,0,0,255,1;Colombo
0.257500,0.579126,0.930038,255,0,0,255,1;Stockholm
0.610067,0.883849,0.800908,255,0,0,255,27;Ningxia
0.737131,0.885995,0.711606,255,0,0,255,9;Taipei
0.588447,0.977540,0.618879,255,0,0,255,17;Bangkok
0.235812,0.870880,0.706524,255,0,0,255,5;Abu Dhabi
0.188793,0.499307,0.891344,255,0,0,255,2;London
0.652972,0.116827,0.782450,255,0,0,255,1;Arizona
0.412703,0.120769,0.813947,255,0,0,255,2;Washington D.C.
0.484568,0.128022,0.833758,255,0,0,255,1;Chicago
0.386063,0.148661,0.837015,255,0,0,255,1;Massachusetts
0.627496,0.948945,0.679423,255,0,0,255,8;Hanoi
0.850164,0.709560,0.211088,255,0,0,255,10;Canberra
0.877371,0.768342,0.311365,255,0,0,255,1;Queensland
0.666355,0.894239,0.758653,255,0,0,255,16406;Hubei
0.807854,0.801157,0.245972,255,0,0,255,2;South Australia
0.185198,0.524043,0.887713,255,0,0,255,1;Brussels
0.626136,0.973324,0.600268,255,0,0,255,1;Phnom Penh
0.664498,0.265090,0.909583,255,0,0,255,1;British Colombia
0.413259,0.159943,0.856142,255,0,0,255,4;Ottawa
0.689388,0.922136,0.689561,255,0,0,255,18;Hong Kong
0.670485,0.843575,0.820766,255,0,0,255,5466;Beijing
0.274465,0.604894,0.933741,255,0,0,255,1;Helsinki
0.171305,0.513497,0.876533,255,0,0,255,6;Paris
0.204007,0.570455,0.896767,255,0,0,255,12;Berlin
0.402772,0.928028,0.739455,255,0,0,255,3;New Delhi
0.692856,0.148558,0.798823,255,0,0,255,5;California
0.136604,0.580449,0.833873,255,0,0,255,2;Rome
0.120120,0.475410,0.824171,255,0,0,255,1;Madrid
0.810012,0.762361,0.791649,255,0,0,255,32;Tokyo
0.623882,0.916910,0.746657,255,0,0,255,361;Chongqing
0.696110,0.853791,0.793893,255,0,0,255,274;Shandong
0.594216,0.943251,0.711309,255,0,0,255,121;Yunnan
0.649587,0.870241,0.800908,255,0,0,255,81;Shanxi
0.670339,0.849247,0.814660,255,0,0,255,126;Hebei
0.705979,0.763641,0.871572,255,0,0,255,155;Heilongjiang
0.593245,0.920603,0.753769,255,0,0,255,817;Sichuan
0.692503,0.877808,0.764960,255,0,0,255,480;Anhui
0.665451,0.909300,0.734733,255,0,0,255,592;Hunan
0.718655,0.878721,0.742405,255,0,0,255,824;Zhejiang
0.668600,0.878682,0.779596,255,0,0,255,674;Henan
0.681115,0.922614,0.696456,255,0,0,255,796;Guangdong
0.601189,0.988881,0.527490,255,0,0,255,10;Kuala Lumpur
0.723190,0.864655,0.759255,255,0,0,255,227;Shanghai
0.714848,0.795909,0.840996,255,0,0,255,42;Jilin
0.648711,0.931887,0.703368,255,0,0,255,140;Guangxi
0.658396,0.944828,0.664433,255,0,0,255,79;Hainan
0.631695,0.882470,0.793893,255,0,0,255,143;Shaanxi
0.708908,0.895509,0.723450,255,0,0,255,194;Fujian
0.650026,0.831885,0.842555,255,0,0,255,35;Inner Mongolia
0.693529,0.896794,0.734736,255,0,0,255,476;Jiangxi
0.463887,0.941188,0.732485,255,0,0,255,1;Kathmandu
0.685005,0.924448,0.688725,255,0,0,255,10;Macau
0.709668,0.863155,0.772320,255,0,0,255,308;Jiangsu
0.630253,0.926037,0.726995,255,0,0,255,58;Guizhou
0.681498,0.960760,0.431021,255,0,0,255,4;Ninxia Hui
0.749069,0.914849,0.625955,255,0,0,255,2;Manila
0.677293,0.845005,0.815498,255,0,0,255,65;Tianjin
0.274682,0.671816,0.911960,255,0,0,255,2;Moscow
0.619394,0.985391,0.511842,255,0,0,255,24;Singapore
0.738181,0.816778,0.804831,255,0,0,255,15;Seoul
0.581918,0.885395,0.807831,255,0,0,255,55;Gansu
0.705508,0.816503,0.828013,255,0,0,255,81;Liaoning
0.481568,0.872529,0.832990,255,0,0,255,29;Xinjiang
0.542259,0.905331,0.789691,255,0,0,255,15;Qinghai
0.412564,0.988580,0.560372,255,0,0,255,1;Colombo
0.257500,0.579126,0.930038,255,0,0,255,1;Stockholm
0.610067,0.883849,0.800908,255,0,0,255,30;Ningxia
0.737131,0.885995,0.711606,255,0,0,255,10;Taipei
0.588447,0.977540,0.618879,255,0,0,255,23;Bangkok
0.235812,0.870880,0.706524,255,0,0,255,5;Abu Dhabi
0.188793,0.499307,0.891344,255,0,0,255,2;London
0.652972,0.116827,0.782450,255,0,0,255,1;Arizona
0.412703,0.120769,0.813947,255,0,0,255,2;Washington D.C.
0.484568,0.128022,0.833758,255,0,0,255,1;Chicago
0.386063,0.148661,0.837015,255,0,0,255,1;Massachusetts
0.627496,0.948945,0.679423,255,0,0,255,10;Hanoi
0.850164,0.709560,0.211088,255,0,0,255,10;Canberra
0.877371,0.768342,0.311365,255,0,0,255,2;Queensland
0.666355,0.894239,0.758653,255,0,0,255,19393;Hubei
0.807854,0.801157,0.245972,255,0,0,255,2;South Australia
0.185198,0.524043,0.887713,255,0,0,255,1;Brussels
0.626136,0.973324,0.600268,255,0,0,255,1;Phnom Penh
0.664498,0.265090,0.909583,255,0,0,255,1;British Colombia
0.413259,0.159943,0.856142,255,0,0,255,4;Ottawa
0.689388,0.922136,0.689561,255,0,0,255,21;Hong Kong
0.670485,0.843575,0.820766,255,0,0,255,5491;Beijing
0.274465,0.604894,0.933741,255,0,0,255,1;Helsinki
0.171305,0.513497,0.876533,255,0,0,255,6;Paris
0.204007,0.570455,0.896767,255,0,0,255,12;Berlin
0.402772,0.928028,0.739455,255,0,0,255,3;New Delhi
0.692856,0.148558,0.798823,255,0,0,255,5;California
0.136604,0.580449,0.833873,255,0,0,255,2;Rome
0.120120,0.475410,0.824171,255,0,0,255,1;Madrid
0.810012,0.762361,0.791649,255,0,0,255,44;Tokyo
0.623882,0.916910,0.746657,255,0,0,255,384;Chongqing
0.696110,0.853791,0.793893,255,0,0,255,306;Shandong
0.594216,0.943251,0.711309,255,0,0,255,127;Yunnan
0.649587,0.870241,0.800908,255,0,0,255,90;Shanxi
0.670339,0.849247,0.814660,255,0,0,255,135;Hebei
0.705979,0.763641,0.871572,255,0,0,255,850;Heilongjiang
0.593245,0.920603,0.753769,255,0,0,255,836;Sichuan
0.692503,0.877808,0.764960,255,0,0,255,530;Anhui
0.665451,0.909300,0.734733,255,0,0,255,660;Hunan
0.718655,0.878721,0.742405,255,0,0,255,890;Zhejiang
0.668600,0.878682,0.779596,255,0,0,255,763;Henan
0.681115,0.922614,0.696456,255,0,0,255,853;Guangdong
0.601189,0.988881,0.527490,255,0,0,255,12;Kuala Lumpur
0.723190,0.864655,0.759255,255,0,0,255,248;Shanghai
0.714848,0.795909,0.840996,255,0,0,255,54;Jilin
0.648711,0.931887,0.703368,255,0,0,255,151;Guangxi
0.658396,0.944828,0.664433,255,0,0,255,100;Hainan
0.631695,0.882470,0.793893,255,0,0,255,166;Shaanxi
0.708908,0.895509,0.723450,255,0,0,255,205;Fujian
0.650026,0.831885,0.842555,255,0,0,255,42;Inner Mongolia
0.693529,0.896794,0.734736,255,0,0,255,548;Jiangxi
0.463887,0.941188,0.732485,255,0,0,255,1;Kathmandu
0.685005,0.924448,0.688725,255,0,0,255,10;Macau
0.709668,0.863155,0.772320,255,0,0,255,341;Jiangsu
0.630253,0.926037,0.726995,255,0,0,255,64;Guizhou
0.681498,0.960760,0.431021,255,0,0,255,4;Ninxia Hui
0.749069,0.914849,0.625955,255,0,0,255,3;Manila
0.677293,0.845005,0.815498,255,0,0,255,67;Tianjin
0.274682,0.671816,0.911960,255,0,0,255,2;Moscow
0.619394,0.985391,0.511842,255,0,0,255,28;Singapore
0.738181,0.816778,0.804831,255,0,0,255,22;Seoul
0.581918,0.885395,0.807831,255,0,0,255,55;Gansu
0.705508,0.816503,0.828013,255,0,0,255,89;Liaoning
0.481568,0.872529,0.832990,255,0,0,255,32;Xinjiang
0.542259,0.905331,0.789691,255,0,0,255,17;Qinghai
0.412564,0.988580,0.560372,255,0,0,255,1;Colombo
0.257500,0.579126,0.930038,255,0,0,255,1;Stockholm
0.610067,0.883849,0.800908,255,0,0,255,30;Ningxia
0.737131,0.885995,0.711606,255,0,0,255,10;Taipei
0.588447,0.977540,0.618879,255,0,0,255,23;Bangkok
0.235812,0.870880,0.706524,255,0,0,255,5;Abu Dhabi
0.188793,0.499307,0.891344,255,0,0,255,2;London
0.652972,0.116827,0.782450,255,0,0,255,1;Arizona
0.412703,0.120769,0.813947,255,0,0,255,2;Washington D.C.
0.484568,0.128022,0.833758,255,0,0,255,1;Chicago
0.498059,0.142958,0.850024,255,0,0,255,1;Wisconsin
0.386063,0.148661,0.837015,255,0,0,255,1;Massachusetts
0.627496,0.948945,0.679423,255,0,0,255,10;Hanoi
0.850164,0.709560,0.211088,255,0,0,255,10;Canberra
0.877371,0.768342,0.311365,255,0,0,255,3;Queensland
0.666355,0.894239,0.758653,255,0,0,255,21840;Hubei
0.807854,0.801157,0.245972,255,0,0,255,2;South Australia
0.185198,0.524043,0.887713,255,0,0,255,1;Brussels
0.626136,0.973324,0.600268,255,0,0,255,1;Phnom Penh
0.664498,0.265090,0.909583,255,0,0,255,3;British Colombia
0.413259,0.159943,0.856142,255,0,0,255,4;Ottawa
0.689388,0.922136,0.689561,255,0,0,255,24;Hong Kong
0.670485,0.843575,0.820766,255,0,0,255,5512;Beijing
0.274465,0.604894,0.933741,255,0,0,255,1;Helsinki
0.171305,0.513497,0.876533,255,0,0,255,6;Paris
0.204007,0.570455,0.896767,255,0,0,255,13;Berlin
0.402772,0.928028,0.739455,255,0,0,255,3;New Delhi
0.692856,0.148558,0.798823,255,0,0,255,5;California
0.136604,0.580449,0.833873,255,0,0,255,3;Rome
0.120120,0.475410,0.824171,255,0,0,255,1;Madrid
0.810012,0.762361,0.791649,255,0,0,255,44;Tokyo
0.623882,0.916910,0.746657,255,0,0,255,406;Chongqing
0.696110,0.853791,0.793893,255,0,0,255,346;Shandong
0.594216,0.943251,0.711309,255,0,0,255,134;Yunnan
0.649587,0.870241,0.800908,255,0,0,255,96;Shanxi
0.670339,0.849247,0.814660,255,0,0,255,157;Hebei
0.705979,0.763641,0.871572,255,0,0,255,887;Heilongjiang
0.593245,0.920603,0.753769,255,0,0,255,856;Sichuan
0.692503,0.877808,0.764960,255,0,0,255,591;Anhui
0.665451,0.909300,0.734733,255,0,0,255,710;Hunan
0.718655,0.878721,0.742405,255,0,0,255,949;Zhejiang
0.668600,0.878682,0.779596,255,0,0,255,850;Henan
0.681115,0.922614,0.696456,255,0,0,255,953;Guangdong
0.601189,0.988881,0.527490,255,0,0,255,14;Kuala Lumpur
0.723190,0.864655,0.759255,255,0,0,255,263;Shanghai
0.714848,0.795909,0.840996,255,0,0,255,59;Jilin
0.648711,0.931887,0.703368,255,0,0,255,169;Guangxi
0.658396,0.944828,0.664433,255,0,0,255,107;Hainan
0.631695,0.882470,0.793893,255,0,0,255,174;Shaanxi
0.708908,0.895509,0.723450,255,0,0,255,215;Fujian
0.650026,0.831885,0.842555,255,0,0,255,46;Inner Mongolia
0.693529,0.896794,0.734736,255,0,0,255,600;Jiangxi
0.463887,0.941188,0.732485,255,0,0,255,1;Kathmandu
0.685005,0.924448,0.688725,255,0,0,255,10;Macau
0.709668,0.863155,0.772320,255,0,0,255,373;Jiangsu
0.630253,0.926037,0.726995,255,0,0,255,71;Guizhou
0.681498,0.960760,0.431021,255,0,0,255,4;Ninxia Hui
0.749069,0.914849,0.625955,255,0,0,255,3;Manila
0.677293,0.845005,0.815498,255,0,0,255,77;Tianjin
0.274682,0.671816,0.911960,255,0,0,255,2;Moscow
0.619394,0.985391,0.511842,255,0,0,255,30;Singapore
0.738181,0.816778,0.804831,255,0,0,255,22;Seoul
0.581918,0.885395,0.807831,255,0,0,255,60;Gansu
0.705508,0.816503,0.828013,255,0,0,255,94;Liaoning
0.481568,0.872529,0.832990,255,0,0,255,36;Xinjiang
0.542259,0.905331,0.789691,255,0,0,255,18;Qinghai
0.412564,0.988580,0.560372,255,0,0,255,1;Colombo
0.257500,0.579126,0.930038,255,0,0,255,1;Stockholm
0.610067,0.883849,0.800908,255,0,0,255,36;Ningxia
0.737131,0.885995,0.711606,255,0,0,255,15;Taipei
0.588447,0.977540,0.618879,255,0,0,255,23;Bangkok
0.235812,0.870880,0.706524,255,0,0,255,5;Abu Dhabi
0.188793,0.499307,0.891344,255,0,0,255,3;London
0.652972,0.116827,0.782450,255,0,0,255,1;Arizona
0.412703,0.120769,0.813947,255,0,0,255,2;Washington D.C.
0.484568,0.128022,0.833758,255,0,0,255,1;Chicago
0.498059,0.142958,0.850024,255,0,0,255,1;Wisconsin
0.386063,0.148661,0.837015,255,0,0,255,1;Massachusetts
0.627496,0.948945,0.679423,255,0,0,255,12;Hanoi
0.850164,0.709560,0.211088,255,0,0,255,10;Canberra
0.877371,0.768342,0.311365,255,0,0,255,3;Queensland
0.666355,0.894239,0.758653,255,0,0,255,24681;Hubei
0.807854,0.801157,0.245972,255,0,0,255,2;South Australia
0.185198,0.524043,0.887713,255,0,0,255,1;Brussels
0.626136,0.973324,0.600268,255,0,0,255,1;Phnom Penh
0.664498,0.265090,0.909583,255,0,0,255,3;British Colombia
0.413259,0.159943,0.856142,255,0,0,255,4;Ottawa
0.689388,0.922136,0.689561,255,0,0,255,26;Hong Kong
0.670485,0.843575,0.820766,255,0,0,255,5535;Beijing
0.274465,0.604894,0.933741,255,0,0,255,1;Helsinki
0.171305,0.513497,0.876533,255,0,0,255,6;Paris
0.204007,0.570455,0.896767,255,0,0,255,14;Berlin
0.402772,0.928028,0.739455,255,0,0,255,3;New Delhi
0.692856,0.148558,0.798823,255,0,0,255,5;California
0.136604,0.580449,0.833873,255,0,0,255,3;Rome
0.120120,0.475410,0.824171,255,0,0,255,1;Madrid
0.810012,0.762361,0.791649,255,0,0,255,85;Tokyo
0.623882,0.916910,0.746657,255,0,0,255,421;Chongqing
0.696110,0.853791,0.793893,255,0,0,255,385;Shandong
0.594216,0.943251,0.711309,255,0,0,255,137;Yunnan
0.649587,0.870241,0.800908,255,0,0,255,104;Shanxi
0.670339,0.849247,0.814660,255,0,0,255,171;Hebei
0.705979,0.763641,0.871572,255,0,0,255,937;Heilongjiang
0.593245,0.920603,0.753769,255,0,0,255,879;Sichuan
0.692503,0.877808,0.764960,255,0,0,255,665;Anhui
0.665451,0.909300,0.734733,255,0,0,255,771;Hunan
0.718655,0.878721,0.742405,255,0,0,255,1001;Zhejiang
0.668600,0.878682,0.779596,255,0,0,255,913;Henan
0.681115,0.922614,0.696456,255,0,0,255,1017;Guangdong
0.601189,0.988881,0.527490,255,0,0,255,15;Kuala Lumpur
0.723190,0.864655,0.759255,255,0,0,255,275;Shanghai
0.714848,0.795909,0.840996,255,0,0,255,690;Jilin
0.648711,0.931887,0.703368,255,0,0,255,173;Guangxi
0.658396,0.944828,0.664433,255,0,0,255,122;Hainan
0.631695,0.882470,0.793893,255,0,0,255,185;Shaanxi
0.708908,0.895509,0.723450,255,0,0,255,224;Fujian
0.650026,0.831885,0.842555,255,0,0,255,50;Inner Mongolia
0.693529,0.896794,0.734736,255,0,0,255,661;Jiangxi
0.463887,0.941188,0.732485,255,0,0,255,1;Kathmandu
0.685005,0.924448,0.688725,255,0,0,255,10;Macau
0.709668,0.863155,0.772320,255,0,0,255,408;Jiangsu
0.630253,0.926037,0.726995,255,0,0,255,81;Guizhou
0.681498,0.960760,0.431021,255,0,0,255,4;Ninxia Hui
0.749069,0.914849,0.625955,255,0,0,255,3;Manila
0.677293,0.845005,0.815498,255,0,0,255,79;Tianjin
0.274682,0.671816,0.911960,255,0,0,255,2;Moscow
0.619394,0.985391,0.511842,255,0,0,255,33;Singapore
0.738181,0.816778,0.804831,255,0,0,255,23;Seoul
0.581918,0.885395,0.807831,255,0,0,255,64;Gansu
0.705508,0.816503,0.828013,255,0,0,255,99;Liaoning
0.481568,0.872529,0.832990,255,0,0,255,39;Xinjiang
0.542259,0.905331,0.789691,255,0,0,255,18;Qinghai
0.412564,0.988580,0.560372,255,0,0,255,1;Colombo
0.257500,0.579126,0.930038,255,0,0,255,1;Stockholm
0.610067,0.883849,0.800908,255,0,0,255,39;Ningxia
0.737131,0.885995,0.711606,255,0,0,255,15;Taipei
0.588447,0.977540,0.618879,255,0,0,255,23;Bangkok
0.235812,0.870880,0.706524,255,0,0,255,7;Abu Dhabi
0.188793,0.499307,0.891344,255,0,0,255,3;London
0.652972,0.116827,0.782450,255,0,0,255,1;Arizona
