0.688938,0.922869,0.688372,255,0,0,0,Hong Kong
0.626271,0.917576,0.744307,255,0,0,0,Chongqing
0.685923,0.923570,0.689792,255,0,0,0,Macau
0.675878,0.843643,0.817768,255,0,0,0,Tianjin
0.676797,0.842374,0.818627,255,0,0,0,Tianjin
0.648206,0.932012,0.703470,255,0,0,0,Guangxi
0.648981,0.932400,0.702076,255,0,0,0,Guangxi
0.648231,0.931759,0.703990,255,0,0,0,Guangxi
0.722887,0.866750,0.756546,255,0,0,0,Shanghai
0.722404,0.865763,0.758368,255,0,0,0,Shanghai
0.721676,0.867546,0.756455,255,0,0,0,Shanghai
0.590026,0.976951,0.620055,255,0,0,0,Bangkok
0.590277,0.976868,0.620194,255,0,0,0,Bangkok
0.707948,0.764550,0.869826,255,0,0,0,Heilongjiang
0.708298,0.863739,0.772591,255,0,0,0,Jiangsu
0.669251,0.845168,0.819708,255,0,0,0,Beijing
0.669512,0.845696,0.818998,255,0,0,0,Beijing
0.670647,0.847047,0.816919,255,0,0,0,Beijing
0.672209,0.846655,0.816503,255,0,0,0,Beijing
0.669671,0.850188,0.813975,255,0,0,0,Hebei
0.667768,0.893261,0.759230,255,0,0,0,Hubei
0.668813,0.894134,0.757217,255,0,0,0,Hubei
0.668028,0.892473,0.760253,255,0,0,0,Hubei
0.666263,0.892145,0.761876,255,0,0,0,Hubei
0.667298,0.891350,0.762406,255,0,0,0,Hubei
0.668639,0.889624,0.764110,255,0,0,0,Hubei
0.670403,0.888421,0.764749,255,0,0,0,Hubei
0.671917,0.887279,0.765442,255,0,0,0,Hubei
0.673640,0.887311,0.764271,255,0,0,0,Hubei
0.672481,0.888273,0.763617,255,0,0,0,Hubei
0.673091,0.887806,0.763906,255,0,0,0,Hubei
0.673327,0.888864,0.762188,255,0,0,0,Hubei
0.672193,0.887843,0.764438,255,0,0,0,Hubei
0.673370,0.885700,0.766792,255,0,0,0,Hubei
0.672064,0.885088,0.768516,255,0,0,0,Hubei
0.672333,0.882424,0.772127,255,0,0,0,Hubei
0.671374,0.882916,0.772040,255,0,0,0,Hubei
0.672984,0.884393,0.768921,255,0,0,0,Hubei
0.674794,0.883568,0.768929,255,0,0,0,Hubei
0.675207,0.883858,0.768246,255,0,0,0,Hubei
0.674913,0.884459,0.767576,255,0,0,0,Hubei
0.675097,0.883120,0.769369,255,0,0,0,Hubei
0.676872,0.881650,0.770295,255,0,0,0,Hubei
0.678346,0.881710,0.769240,255,0,0,0,Hubei
0.680304,0.878561,0.772364,255,0,0,0,Hubei
