0.298303,0.327601,0.413115,248,177,5705,255,0
0.288230,0.704878,0.307235,248,177,5705,255,1
0.217308,0.674783,0.488140,248,177,5705,255,2
0.568589,0.723525,0.602605,248,177,5705,255,3
0.426758,0.542963,0.337977,248,177,5705,255,4
0.164305,0.497342,0.628410,248,177,5705,255,5
0.395304,0.290141,0.337664,248,177,5705,255,6
0.461235,0.546812,0.659650,248,177,5705,255,7
0.563512,0.320985,0.696785,248,177,5705,255,8
0.317294,0.163009,0.287902,248,177,5705,255,9
0.263080,0.817641,0.594398,248,177,5705,255,10
0.028887,0.364108,0.685080,248,177,5705,255,11
0.436054,0.343680,0.318062,248,177,5705,255,12
0.349626,0.362955,0.474019,248,177,5705,255,13
0.339879,0.402248,0.490479,248,177,5705,255,14
0.450368,0.530508,0.607559,248,177,5705,255,15
0.393001,0.477976,0.455960,248,177,5705,255,16
0.597982,0.751075,0.362645,248,177,5705,255,17
0.187033,0.537690,0.427265,248,177,5705,255,18
0.216351,0.433784,0.501208,248,177,5705,255,19
0.609234,0.472603,0.404745,248,177,5705,255,20
0.562864,0.352349,0.521708,248,177,5705,255,21
0.531632,0.584025,0.283821,248,177,5705,255,22
0.420220,0.680309,0.471396,248,177,5705,255,23
0.361698,0.328493,0.368933,248,177,5705,255,24
0.593922,0.340843,0.430269,248,177,5705,255,25
0.335184,0.629876,0.859338,248,177,5705,255,26
0.547737,0.223253,0.626166,248,177,5705,255,27
0.322937,0.517590,0.577791,248,177,5705,255,28
0.411459,0.638798,0.632490,248,177,5705,255,29
0.588404,0.543291,0.507917,248,177,5705,255,30
0.324631,0.675472,1.000000,248,177,5705,255,31
0.915455,0.194886,0.068514,248,177,5705,255,32
0.521818,0.470046,0.359639,248,177,5705,255,33
0.266470,0.634165,0.326234,248,177,5705,255,34
0.032008,0.388126,0.696484,248,177,5705,255,35
0.812534,0.348757,0.385636,248,177,5705,255,36
0.133817,0.377382,0.620711,248,177,5705,255,37
0.569705,0.181710,0.491233,248,177,5705,255,38
0.716883,0.512450,0.356046,248,177,5705,255,39
0.210024,0.880894,0.575816,248,177,5705,255,40
0.475102,0.381248,0.659674,248,177,5705,255,41
