0.30504482745703076,0.26390101436537616,0.6728839358793214,7,195,237,255,IL2;candidate
0.44585162820223667,0.41228324291132673,0.3999041255630089,7,195,237,255,PLA2G4A;candidate
0.4603884311316949,0.7034496627848876,0.44753859648185007,7,195,237,255,ARPC2;candidate
0.5350611562022236,0.6124477564216281,0.548292292640707,7,195,237,255,PTPN22;candidate
0.36812812060900746,0.2190624084239703,0.45773122774654873,7,195,237,255,HLA-DRA;candidate
0.31898180756185135,0.5353291252280761,0.500951921828005,7,195,237,255,CAMK2G;candidate
0.4341718684307352,0.35920959370637384,0.5002050170869223,7,195,237,255,PTPN2;candidate
0.44516131636377837,0.769956865053651,0.44055820103250787,7,195,237,255,ACTR3B;candidate
0.6388228988795642,0.5502750194212728,0.435674369017791,7,195,237,255,NDFIP1;candidate
0.511332584044729,0.5426394816937554,0.4191570632902923,7,195,237,255,INPP5D;candidate
0.5963884425695123,0.5426209681190011,0.5972866532143204,7,195,237,255,SH2B3;candidate
0.47500803205106545,0.509058361105745,0.32882663925487776,7,195,237,255,ABI1;candidate
0.4291839273332553,0.681086278122041,0.39804822817696894,7,195,237,255,GNA12;candidate
0.43943292934097294,0.4917138652400846,0.9169607047069763,7,195,237,255,CYTH1;candidate
0.4346676752276294,0.4656404305642128,0.8755696421169872,7,195,237,255,CD226;candidate
0.46411943411818707,0.45202520304128385,0.8784055200132739,7,195,237,255,ITGAL;candidate
0.4783185264850336,0.68860648053124,0.3694137905557846,7,195,237,255,PLAU;candidate
0.28294137294389726,0.6828612355254018,0.6539841544697321,7,195,237,255,TRIB1;candidate
0.7434866118793664,0.632093806043644,0.4928238159435141,7,195,237,255,MAGI3;candidate
0.5966747835133621,0.5996888054182882,0.4510181101041169,7,195,237,255,SMAD7;candidate
0.3168096661547761,0.2769879971909581,0.4691160476196983,7,195,237,255,HLA-DRB5;candidate
0.5297907931177812,0.7487760144714106,0.4575535603906214,7,195,237,255,RGS14;candidate
0.5284516462896041,0.7477637802371834,0.4873177949257104,7,195,237,255,FCHSD2;candidate
0.25865700250332235,0.353565832494251,0.4760037223942875,7,195,237,255,APEH;candidate
0.5313998471889182,0.58105456643132,0.4332693770391452,7,195,237,255,LITAF;candidate
0.6127094842432766,0.3736667403162809,0.5143023562836145,7,195,237,255,SCAMP3;candidate
0.5421265320228665,0.6297309618499034,0.5432484114738604,7,195,237,255,MAP3K8;candidate
0.6051368301605234,0.28493297953811436,0.2900351375389387,7,195,237,255,IKZF3;candidate
0.6863898090587938,0.557120843958394,0.47221706667189445,7,195,237,255,PARK7;candidate
0.6897869447811533,0.5341239582526341,0.45610039259117313,7,195,237,255,OTUD3;candidate
0.6488971424177176,0.22327036720852284,0.38395924120555786,7,195,237,255,FOXP1;candidate
0.40014390336128736,0.5284568278351723,0.5914530516947716,7,195,237,255,LPXN;candidate
0.6630198776763272,0.2343879795240268,0.36932973814879566,7,195,237,255,SATB2;candidate
0.6270547494169644,0.21528400121965202,0.3814831181703029,7,195,237,255,FOXP2;candidate
0.5171207337339989,0.5459110690821526,0.6380814626232771,7,195,237,255,LTBR;candidate
0.6116020849124092,0.2563889443477919,0.3158062116093352,7,195,237,255,HDAC7;candidate
0.6659647615117394,0.27214895458090904,0.3317203980330794,7,195,237,255,HDAC9;candidate
0.5995727197216215,0.22088641161596584,0.3540681439136916,7,195,237,255,ZFP90;candidate
0.6300218350394339,0.2286150918724284,0.3416205488739931,7,195,237,255,NFATC1;candidate
0.3757575607159365,0.33160475338830186,0.5666068738614924,7,195,237,255,IL23R;candidate
0.34339927679318316,0.3477122327612976,0.5551823883466496,7,195,237,255,SH2B1;candidate
0.3857233817880976,0.35054030282159465,0.5939540116836904,7,195,237,255,NFKBIZ;candidate
0.3516201030498225,0.36605821408346007,0.5863551340083194,7,195,237,255,STAT4;candidate
0.3294142929464014,0.633671150987596,0.48487261979922625,7,195,237,255,PTPRK;candidate
0.3511572932552539,0.5532387030705032,0.49485068396950915,7,195,237,255,FCGR2A;candidate
0.4376416673457539,0.5700563636175187,0.3685478187893367,7,195,237,255,IL1R1;candidate
0.3985111543814248,0.5206713620224723,0.37821669080432174,7,195,237,255,CD28;candidate
0.37334044445226766,0.5313923974493442,0.39885115457482134,7,195,237,255,PHACTR2;candidate
0.4918889450426071,0.6455899639421394,0.7015383222660694,7,195,237,255,COMMD7;candidate
0.4816691204703117,0.595158408755908,0.7180907123617845,7,195,237,255,HLA-DQA1;candidate
0.5105911967786488,0.6164967931926995,0.7151021039351491,7,195,237,255,KPNA7;candidate
0.46346900586075196,0.6224614369935524,0.7071115466561186,7,195,237,255,DAP3;candidate
0.43258810770378026,0.7555768359787708,0.5849918240993157,7,195,237,255,FGFR1OP;candidate
0.610929701325352,0.6419931383711631,0.6857092470558515,7,195,237,255,IRGM;candidate
0.2983634126392595,0.5759907298071272,0.556601935174802,7,195,237,255,ITGA4;candidate
0.5285283240915554,0.5597824668428965,0.6040633305855815,7,195,237,255,SKAP2;candidate
0.20995664887943855,0.48612029369886434,0.4772174348001645,7,195,237,255,CREM;candidate
0.4881285398378686,0.45415635732221077,0.52341837673086,7,195,237,255,LPP;candidate
0.6110926857141352,0.32188174415735216,0.4172349150512084,7,195,237,255,NOTCH2;candidate
0.8114364013773063,0.7173583707152263,0.30064829219467515,7,195,237,255,CCND3;candidate
0.43989956512319744,0.25727234957257106,0.44937704288615116,7,195,237,255,EPHB4;candidate
0.6845445698304644,0.3122420473361638,0.3174292686245061,7,195,237,255,RUNX3;candidate
0.5528713936401921,0.48860168897143413,0.620775443328325,7,195,237,255,LTA;candidate
0.3051384964355131,0.20260029053413497,0.4607179130894943,7,195,237,255,HLA-DRB1;candidate
0.685190425852682,0.30690564785718555,0.3913404245715018,7,195,237,255,MAML2;candidate
0.5972429921106013,0.6903998175798672,0.7847559081449058,7,195,237,255,SNAPC4;candidate
0.6979003601884242,0.3614141075649455,0.3709742691249006,7,195,237,255,POFUT1;candidate
0.6794326489545247,0.3669301199430426,0.34114249163418375,7,195,237,255,ZMIZ1;candidate
0.4293536988969213,0.5002782509623338,1.0,7,195,237,255,C1orf106;candidate
0.5260926821126544,0.2551572564101642,0.46292667664308484,7,195,237,255,FAM171B;candidate
0.5079083426353507,0.25633157685668906,0.43219556713805435,7,195,237,255,CDKAL1;candidate
0.4905291086885942,0.6065061522711382,0.3559943968097703,7,195,237,255,TOM1;candidate
0.4939702284321672,0.5214434703988621,0.23533259625945446,7,195,237,255,AMZ1;candidate
0.4021149596568893,0.7561308742047361,0.34541331016850696,7,195,237,255,PPP5C;candidate
0.20774746263363553,0.7257738799844553,0.6805850818407312,7,195,237,255,FOSL2;candidate
0.22425536981783462,0.7310409452536849,0.7018271063712194,7,195,237,255,SLAIN2;candidate
0.22705225952186125,0.5378798018988018,0.49503687139070746,7,195,237,255,ADCY3;candidate
0.23213801859602595,0.5607527310847196,0.4804619503186611,7,195,237,255,CAMK2A;candidate
0.8231519857355434,0.668788576430702,0.49990958128421814,7,195,237,255,PTRF;candidate
0.4725469431711712,0.2508404979311788,0.5525908872242582,7,195,237,255,TNFSF8;candidate
0.6383915865784099,0.6562168913091629,0.39318775224955027,7,195,237,255,SOX5;candidate
0.6739606841085845,0.29824233507090536,0.5952285085999386,7,195,237,255,CLN3;candidate
0.6763947319300121,0.32283463215740443,0.5490726936012921,7,195,237,255,TM9SF4;candidate
0.35428539258506864,0.7254798395976993,0.5359777135849736,7,195,237,255,LAMB1;candidate
0.5842623560079917,0.22770281733551018,0.1795242364111002,7,195,237,255,PRDM1;candidate
0.6153711022295242,0.23218672095430537,0.21753421979066434,7,195,237,255,ZGPAT;candidate
0.5353900332345182,0.5296430224493364,0.7250410760215507,7,195,237,255,RFT1;candidate
0.2689213631991157,0.69503376959087,0.4506869733384651,7,195,237,255,PCSK5;candidate
0.25182726056463245,0.6790426661658391,0.4630065432849258,7,195,237,255,CACNA2D1;candidate
0.7370325608880296,0.26793376175529654,0.2567516698396106,7,195,237,255,BRD2;candidate
0.21256196652123704,0.6035811719337351,0.5722241481511743,7,195,237,255,ACO2;candidate
0.7579934027690397,0.2552515882679893,0.37120159690723453,7,195,237,255,NOTCH4;candidate
0.513330439548882,0.17563130660018322,0.5857722604543747,7,195,237,255,F5;candidate
0.7158931488458433,0.24513553965353063,0.652362746655263,7,195,237,255,FADS2;candidate
0.5724562643646934,0.18740358832617732,0.1035262998484412,7,195,237,255,IRF4;candidate
