0.745764,0.129738,0.779836,239,6,6,255,0
0.404317,0.15426,0.845157,239,6,6,255,0
0.866583,0.768709,0.791574,183,113,0,255,0
0.185264,0.569318,0.872391,6,206,252,255,0
0.267503,0.54865,0.930482,1,239,159,255,0
0.763006,0.1629,0.807212,239,6,6,255,0
0.19795,0.488598,0.88809,38,65,222,255,0
0.146041,0.488335,0.843063,0,43,81,255,0
0.156568,0.571918,0.846521,2,196,112,255,0
0.173583,0.584695,0.859404,1,239,159,255,0
0.422993,0.129983,0.82603,239,6,6,255,0
0.660607,0.101905,0.787485,239,6,6,255,0
0.29663,0.676088,0.913357,191,18,6,255,0
0.432817,0.139772,0.839181,239,6,6,255,0
0.194917,0.526074,0.885191,173,141,54,255,0
0.413066,0.13661,0.830098,239,6,6,255,0
0.16084,0.572613,0.850413,2,196,112,255,0
0.197714,0.550478,0.885071,6,206,252,255,0
0.218148,0.572701,0.896693,6,206,252,255,0
0.160614,0.549303,0.854019,2,196,112,255,0
0.423362,0.13018,0.826356,239,6,6,255,0
0.423178,0.130067,0.826177,239,6,6,255,0
0.423212,0.130057,0.826176,239,6,6,255,0
0.166266,0.564414,0.856896,2,196,112,255,0
0.737659,0.200338,0.85632,239,6,6,255,0
0.222257,0.553557,0.902383,6,206,252,255,0
0.193629,0.584056,0.876269,1,239,159,255,0
0.221951,0.553567,0.902174,6,206,252,255,0
0.183351,0.514902,0.876565,10,146,188,255,0
0.205969,0.579279,0.886711,1,239,159,255,0
0.217406,0.544748,0.900071,6,206,252,255,0
0.464406,0.059019,0.739353,239,6,6,255,0
0.198144,0.525549,0.887692,173,141,54,255,0
0.190415,0.545849,0.879937,6,206,252,255,0
0.202518,0.582486,0.883482,1,239,159,255,0
0.176323,0.598189,0.858532,1,239,159,255,0
0.956453,0.534258,0.193636,255,242,0,255,0
0.46396,0.139187,0.845469,214,193,2,255,0
0.423184,0.130319,0.826455,239,6,6,255,0
0.235594,0.479933,0.913833,38,65,222,255,0
0.135262,0.495173,0.832251,0,43,81,255,0
0.423096,0.130474,0.826598,239,6,6,255,0
0.183337,0.514946,0.876552,10,146,188,255,0
0.423114,0.130419,0.826544,239,6,6,255,0
0.193502,0.469539,0.883624,38,65,222,255,0
0.423151,0.130331,0.826458,239,6,6,255,0
0.848838,0.794807,0.784431,183,113,0,255,0
0.128486,0.476142,0.824117,0,43,81,255,0
0.183787,0.593438,0.866116,255,112,112,255,0
0.423363,0.130139,0.826311,239,6,6,255,0
0.128501,0.476117,0.824132,0,43,81,255,0
0.88126,0.731917,0.19341,255,242,0,255,0
0.183339,0.514883,0.876556,10,146,188,255,0
0.176773,0.552324,0.86794,21,170,163,255,0
0.200375,0.539987,0.888243,6,206,252,255,0
0.423117,0.130445,0.826573,239,6,6,255,0
0.199881,0.518759,0.889358,173,141,54,255,0
0.164653,0.558145,0.856456,2,196,112,255,0
0.518531,0.122227,0.833791,239,6,6,255,0
0.202531,0.582525,0.883484,1,239,159,255,0
0.169424,0.541332,0.862908,21,170,163,255,0
0.202077,0.500324,0.891382,38,65,222,255,0
0.221978,0.553673,0.902179,6,206,252,255,0
0.179535,0.557549,0.86954,6,206,252,255,0
0.200365,0.53999,0.888236,6,206,252,255,0
0.148949,0.662676,0.807685,1,239,159,255,0
0.185428,0.569332,0.872523,6,206,252,255,0
0.202055,0.500361,0.891366,38,65,222,255,0
0.172869,0.546216,0.865364,21,170,163,255,0
0.275678,0.581713,0.930111,1,239,159,255,0
0.1574,0.559576,0.849519,2,196,112,255,0
0.183322,0.514957,0.876539,10,146,188,255,0
0.717891,0.850172,0.821565,255,161,11,255,0
0.080086,0.381688,0.735567,0,43,81,255,0
0.20956,0.52757,0.895992,1,239,159,255,0
0.08389,0.440914,0.762212,219,55,37,255,0
0.275608,0.581627,0.930089,1,239,159,255,0
0.423253,0.13006,0.826191,239,6,6,255,0
0.572318,0.072993,0.768612,239,6,6,255,0
0.235932,0.485261,0.914277,38,65,222,255,0
0.208393,0.57717,0.888904,6,206,252,255,0
0.24151,0.566649,0.91306,1,239,159,255,0
0.125009,0.521698,0.820572,0,43,81,255,0
0.578927,0.060824,0.747992,239,6,6,255,0
0.185358,0.569462,0.872442,6,206,252,255,0
0.201465,0.51942,0.890515,173,141,54,255,0
0.491683,0.079753,0.777952,239,6,6,255,0
0.790608,0.823654,0.804507,255,161,11,255,0
0.128477,0.476102,0.824104,0,43,81,255,0
0.387336,0.100056,0.224434,255,161,11,255,0
0.207567,0.529095,0.894453,1,239,159,255,0
0.423269,0.130065,0.826203,239,6,6,255,0
0.218249,0.572911,0.896726,6,206,252,255,0
0.654814,0.103318,0.791503,239,6,6,255,0
0.209498,0.527521,0.895951,1,239,159,255,0
0.183305,0.514794,0.876531,10,146,188,255,0
0.218205,0.57294,0.89669,6,206,252,255,0
0.42327,0.13008,0.826219,239,6,6,255,0
0.183412,0.515107,0.876607,10,146,188,255,0
0.183339,0.514509,0.876569,10,146,188,255,0
0.416587,0.138437,0.833142,239,6,6,255,0
0.65068,0.106247,0.796752,239,6,6,255,0
0.183343,0.514947,0.876557,10,146,188,255,0
0.218316,0.572969,0.896762,6,206,252,255,0
0.180151,0.559694,0.869736,6,206,252,255,0
0.184022,0.572951,0.870709,6,206,252,255,0
0.139629,0.520608,0.836291,0,43,81,255,0
0.20505,0.540003,0.891721,6,206,252,255,0
0.848813,0.794735,0.784526,183,113,0,255,0
0.209379,0.52755,0.895863,1,239,159,255,0
0.491109,0.079923,0.778122,239,6,6,255,0
0.299629,0.542236,0.947184,1,239,159,255,0
0.208338,0.577198,0.888859,6,206,252,255,0
