0.4577135347009959,0.6973308813709196,0.7297621094020239,52,73,235,255,CLOUD048;Periphery;Batch1MahalanobisDistance: 3.060999786
0.38890657566528475,0.6402899085342018,0.38595184326945087,255,200,20,255,CLOUD179;Core;Batch1MahalanobisDistance: nan
0.4180916213495762,0.46987382653452037,0.42702194246950465,52,73,235,255,CLOUD010;Periphery;Batch1MahalanobisDistance: 2.410414968
0.2790531562151532,0.8150576790397416,0.3530638162172737,52,73,235,255,CLOUD175;Periphery;Batch1MahalanobisDistance: 2.484950426
0.62910368334502,0.6327938459468191,0.24239368237957037,52,73,235,255,CLOUD177;Periphery;Batch1MahalanobisDistance: 7.56629436
0.34385181720202684,0.5821248462548031,0.7670875248440736,52,73,235,255,CLOUD011;Periphery;Batch1MahalanobisDistance: 2.80268482
0.6519113629236652,0.7582414671104488,0.4652865210049902,52,73,235,255,CLOUD171;Periphery;Batch1MahalanobisDistance: 6.388286709
0.3697818464241221,0.7637847684950939,0.5645797043708894,52,73,235,255,CLOUD170;Periphery;Batch1MahalanobisDistance: 3.049562844
0.18950249888442927,0.6618976838070602,0.4490681624725401,52,73,235,255,CLOUD216;Periphery;Batch1MahalanobisDistance: 3.843911288
0.37457753960368095,0.6917892035795227,0.3963159373879236,52,73,235,255,CLOUD074;Periphery;Batch1MahalanobisDistance: 2.333022806
0.587674862102883,0.7643399261438074,0.31209281379079,52,73,235,255,CLOUD075;Periphery;Batch1MahalanobisDistance: 2.460188344
0.5160731505951206,0.5282747996876329,0.32541752339110774,52,73,235,255,CLOUD076;Periphery;Batch1MahalanobisDistance: 1.995633446
0.40078743337853767,0.721221314802569,0.4874109827526727,255,200,20,255,CLOUD077;Core;Batch1MahalanobisDistance: 12.09200625
0.11355940598847342,0.9179469262070428,0.44792757131557204,52,73,235,255,CLOUD070;Periphery;Batch1MahalanobisDistance: 2.362098042
0.2733104532565248,0.5892295280243427,0.517335953847124,52,73,235,255,CLOUD071;Periphery;Batch1MahalanobisDistance: 3.060594123
0.31789752859349796,0.4106676075701367,0.49030556737357356,52,73,235,255,CLOUD072;Periphery;Batch1MahalanobisDistance: 3.754269683
0.7166934231856328,0.5819394617710172,0.5202490388966781,52,73,235,255,CLOUD073;Periphery;Batch1MahalanobisDistance: 3.24568666
0.3203464058485779,0.6883412233889517,0.3022206043642517,52,73,235,255,CLOUD078;Periphery;Batch1MahalanobisDistance: 2.413545632
0.8540195347117172,0.7077581600534155,0.5388864922408049,52,73,235,255,CLOUD079;Periphery;Batch1MahalanobisDistance: 2.47561248
0.27669096812574345,1.0,0.5787053008175753,52,73,235,255,CLOUD265;Periphery;Batch1MahalanobisDistance: 3.954597064
0.5610664013760214,0.6627842152683128,0.5086012215108472,52,73,235,255,CLOUD264;Periphery;Batch1MahalanobisDistance: 5.019907345
0.5049374209862207,0.6235188215266966,0.3010621606020494,52,73,235,255,CLOUD267;Periphery;Batch1MahalanobisDistance: 2.50590683
0.33701750967756827,0.7754168322725181,0.37767651671224084,52,73,235,255,CLOUD266;Periphery;Batch1MahalanobisDistance: 2.66700123
0.3758169354290496,0.7485534603456996,0.4175267868577095,52,73,235,255,CLOUD261;Periphery;Batch1MahalanobisDistance: 2.247911346
1.0,0.5421096162503789,0.13226640832146452,52,73,235,255,CLOUD260;Periphery;Batch1MahalanobisDistance: 2.647489234
0.4855120441359512,0.7933044771724669,0.24548542237082713,52,73,235,255,CLOUD208;Periphery;Batch1MahalanobisDistance: 3.423666719
0.44138356873046064,0.5008869799749845,0.5022552615289577,52,73,235,255,CLOUD262;Periphery;Batch1MahalanobisDistance: 1.818863007
0.2457128559611202,0.4971524441956195,0.5509586691559971,52,73,235,255,CLOUD029;Periphery;Batch1MahalanobisDistance: 2.500535715
0.227147738323907,0.5309296518596095,0.531196592501279,52,73,235,255,CLOUD180;Periphery;Batch1MahalanobisDistance: 2.665153854
0.5252335463125319,0.531153144397373,0.4999757602108774,52,73,235,255,CLOUD181;Periphery;Batch1MahalanobisDistance: 3.125605463
0.4703578368953115,0.8349401597599371,0.4378942622736096,52,73,235,255,CLOUD182;Periphery;Batch1MahalanobisDistance: 2.711260945
0.13405762866071375,0.7274818294763024,0.3978443183475194,52,73,235,255,CLOUD028;Periphery;Batch1MahalanobisDistance: 2.228333553
0.44434869967354396,0.718855485016793,0.6243527575289674,52,73,235,255,CLOUD184;Periphery;Batch1MahalanobisDistance: 2.944159499
0.4880897434559137,0.46602578660442684,0.5981011146402763,52,73,235,255,CLOUD186;Periphery;Batch1MahalanobisDistance: 3.809101224
0.42314777931500797,0.6694163416777682,0.5118115955588027,52,73,235,255,CLOUD187;Periphery;Batch1MahalanobisDistance: 3.727173198
0.3191578488264105,0.7100018672325451,0.47594533343055484,52,73,235,255,CLOUD189;Periphery;Batch1MahalanobisDistance: 2.066126285
0.34501361129541314,0.52648281464188,0.4539909708024945,52,73,235,255,CLOUD218;Periphery;Batch1MahalanobisDistance: 3.353674769
0.4675665106491143,0.7188249075281118,0.21882235149686502,52,73,235,255,CLOUD067;Periphery;Batch1MahalanobisDistance: 3.312475847
0.4107933532349001,0.6068584890374898,0.4443020116010161,52,73,235,255,CLOUD066;Periphery;Batch1MahalanobisDistance: 3.590400833
0.31888045737483983,0.13895760310422245,0.838166673764925,52,73,235,255,CLOUD065;Periphery;Batch1MahalanobisDistance: nan
