
26,187,255,96,255
56,187,255,96,255
57,187,255,96,255
12023,187,255,96,255
1846,187,255,96,255
16067,187,255,96,255
45,187,255,96,255
1839,187,255,96,255
32,187,255,96,255
33,187,255,96,255
35,187,255,96,255
37,187,255,96,255
40,187,255,96,255
59,187,255,96,255
63,187,255,96,255
454,187,255,96,255
729,187,255,96,255
1431,187,255,96,255
2249,187,255,96,255
2639,187,255,96,255
3088,187,255,96,255
4230,187,255,96,255
4521,187,255,96,255
4528,187,255,96,255
4597,187,255,96,255
4847,187,255,96,255
4955,187,255,96,255
5057,187,255,96,255
5303,187,255,96,255
5348,187,255,96,255
5595,187,255,96,255
5700,187,255,96,255
5785,187,255,96,255
5864,187,255,96,255
5917,187,255,96,255
6291,187,255,96,255
6454,187,255,96,255
6935,187,255,96,255
7467,187,255,96,255
7593,187,255,96,255
9154,187,255,96,255
9284,187,255,96,255
9491,187,255,96,255
9595,187,255,96,255
10072,187,255,96,255
10580,187,255,96,255
10582,187,255,96,255
10586,187,255,96,255
10714,187,255,96,255
10734,187,255,96,255
10880,187,255,96,255
11156,187,255,96,255
11699,187,255,96,255
11810,187,255,96,255
11841,187,255,96,255
12564,187,255,96,255
13014,187,255,96,255
13213,187,255,96,255
13531,187,255,96,255
13594,187,255,96,255
13936,187,255,96,255
15558,187,255,96,255
15872,187,255,96,255
15999,187,255,96,255
16148,187,255,96,255
4837,187,255,96,255
5914,187,255,96,255
7772,187,255,96,255
11151,187,255,96,255
12230,187,255,96,255
14195,187,255,96,255
8392,187,255,96,255
8718,187,255,96,255
11252,187,255,96,255
3090,187,255,96,255
5905,187,255,96,255
254,187,255,96,255
14203,187,255,96,255
3211,187,255,96,255
845,187,255,96,255
7136,187,255,96,255
2585,187,255,96,255
10690,187,255,96,255
10000,187,255,96,255
12393,187,255,96,255
15419,187,255,96,255
13740,187,255,96,255
3849,187,255,96,255
10818,187,255,96,255
12525,187,255,96,255
16330,187,255,96,255
6515,187,255,96,255
15850,187,255,96,255
13554,187,255,96,255
6393,187,255,96,255
9663,187,255,96,255
10932,187,255,96,255
2917,187,255,96,255
11946,187,255,96,255
5412,187,255,96,255
6477,187,255,96,255
13624,187,255,96,255
3053,187,255,96,255
4459,187,255,96,255
15426,187,255,96,255
13500,187,255,96,255
15838,187,255,96,255
6014,187,255,96,255
9168,187,255,96,255
12795,187,255,96,255
