38,58
38,34
76,44
10,46
10,97
10,74
93,40
93,8
93,80
93,73
93,45
93,88
68,96
68,42
68,64
68,72
68,84
68,85
46,3
27,4
27,63
22,13
87,5
87,45
40,50
26,13
26,84
11,44
11,33
48,44
16,12
47,13
47,18
1,52
4,2
35,42
35,82
75,99
95,54
95,78
95,49
95,84
95,41
36,14
36,43
44,99
44,9
44,25
61,2
61,94
61,60
31,33
29,37
29,20
45,70
45,67
45,42
45,66
45,90
45,7
12,13
12,72
12,84
82,59
82,67
82,17
82,19
82,41
82,69
94,84
72,99
72,42
72,25
30,89
84,57
84,60
84,66
84,89
84,91
41,51
41,39
41,34
92,99
17,59
17,67
17,66
15,86
13,65
13,80
13,55
13,24
13,49
85,73
98,99
98,33
98,32
21,20
6,67
66,99
66,62
67,43
67,19
67,23
34,18
73,77
2,62
2,81
37,20
33,65
33,79
53,90
42,60
42,23
42,69
28,20
83,99
18,65
18,71
56,3
86,99
20,99
20,57
20,91
90,0
65,3
52,57
57,99
0,54
71,99
24,99
