6182,7,195,237,255
14513,7,195,237,255
13356,7,195,237,255
11766,7,195,237,255
13537,7,195,237,255
14552,7,195,237,255
9351,7,195,237,255
16035,7,195,237,255
4330,7,195,237,255
5782,7,195,237,255
10067,7,195,237,255
11813,7,195,237,255
6228,7,195,237,255
5732,7,195,237,255
12945,7,195,237,255
2176,7,195,237,255
14701,7,195,237,255
13064,7,195,237,255
6882,7,195,237,255
3298,7,195,237,255
2430,7,195,237,255
433,7,195,237,255
6875,7,195,237,255
4759,7,195,237,255
8897,7,195,237,255
6751,7,195,237,255
12390,7,195,237,255
3989,7,195,237,255
85,7,195,237,255
4935,7,195,237,255
9035,7,195,237,255
5144,7,195,237,255
11523,7,195,237,255
14119,7,195,237,255
1148,7,195,237,255
6663,7,195,237,255
6179,7,195,237,255
6611,7,195,237,255
2350,7,195,237,255
11921,7,195,237,255
935,7,195,237,255
11995,7,195,237,255
6097,7,195,237,255
1906,7,195,237,255
15829,7,195,237,255
6108,7,195,237,255
3015,7,195,237,255
10572,7,195,237,255
10682,7,195,237,255
13058,7,195,237,255
12201,7,195,237,255
12899,7,195,237,255
11032,7,195,237,255
6672,7,195,237,255
7215,7,195,237,255
14260,7,195,237,255
16332,7,195,237,255
5019,7,195,237,255
6640,7,195,237,255
10644,7,195,237,255
15839,7,195,237,255
3373,7,195,237,255
1959,7,195,237,255
7838,7,195,237,255
10258,7,195,237,255
230,7,195,237,255
10716,7,195,237,255
6739,7,195,237,255
12745,7,195,237,255
14516,7,195,237,255
11167,7,195,237,255
3222,7,195,237,255
1046,7,195,237,255
6614,7,195,237,255
6913,7,195,237,255
10823,7,195,237,255
2475,7,195,237,255
2190,7,195,237,255
6609,7,195,237,255
13014,7,195,237,255
6653,7,195,237,255
2177,7,195,237,255
7834,7,195,237,255
6774,7,195,237,255
2299,7,195,237,255
6853,7,195,237,255
6185,7,195,237,255
6861,7,195,237,255
5556,7,195,237,255
2966,7,195,237,255
6813,7,195,237,255
8186,7,195,237,255
5104,7,195,237,255
3376,7,195,237,255
11157,7,195,237,255
11149,7,195,237,255
4926,7,195,237,255
11136,7,195,237,255
3340,7,195,237,255
10049,7,195,237,255
13724,7,195,237,255
4536,7,195,237,255
10415,7,195,237,255
6812,7,195,237,255
10790,7,195,237,255
3889,7,195,237,255
10209,7,195,237,255
7189,7,195,237,255
4919,7,195,237,255
6645,7,195,237,255
6491,7,195,237,255
3368,7,195,237,255
6268,7,195,237,255
6819,7,195,237,255
14514,7,195,237,255
316,7,195,237,255
15240,7,195,237,255
